symbol,side,signal_type,entry,sl,tp,exit,outcome,bars_held,filled,r_pnl
APEXUSDT,short,hidden_bearish,0.722,0.7368,0.6775999999999999,0.7368,loss,15,True,-1.0
APEXUSDT,short,hidden_bearish,0.7365,0.7441,0.7137000000000002,0.7137000000000002,win,7,True,3.0
APEXUSDT,short,hidden_bearish,0.7393,0.7431,0.7278999999999999,0.7278999999999999,win,4,True,3.0
APEXUSDT,short,hidden_bearish,0.7393,0.742,0.7311999999999999,0.7311999999999999,win,1,True,3.0
APEXUSDT,short,hidden_bearish,0.6824,0.6917,0.6545000000000001,0.6545000000000001,win,3,True,3.0
APEXUSDT,short,hidden_bearish,0.6803,0.6917,0.6461000000000001,0.6461000000000001,win,1,True,3.0
APEXUSDT,short,hidden_bearish,0.6292,0.6546645371788449,0.5528063884634653,0.5528063884634653,win,2,True,3.0
APEXUSDT,short,hidden_bearish,0.5878,0.6217640301476657,0.4859079095570028,0.5878,timeout,50,True,0.0
APEXUSDT,short,hidden_bearish,0.5224,0.5778129826442467,0.3561610520672598,0.5778129826442467,loss,33,True,-1.0
APEXUSDT,short,hidden_bearish,0.5388,0.5907341958527897,0.38299741244163066,0.5907341958527897,loss,32,True,-1.0
APEXUSDT,short,hidden_bearish,0.5384,0.5841656848849843,0.401102945345047,0.5841656848849843,loss,30,True,-1.0
APEXUSDT,short,hidden_bearish,0.537,0.5746533366469438,0.4240399900591687,0.5746533366469438,loss,27,True,-1.0
APEXUSDT,short,hidden_bearish,0.5307,0.5647293950814821,0.4286118147555533,0.5647293950814821,loss,25,True,-1.0
APEXUSDT,short,hidden_bearish,0.5235,0.5555291900834244,0.42741242974972665,0.5555291900834244,loss,21,True,-1.0
APEXUSDT,short,hidden_bearish,0.5195,0.5490650361071054,0.4308048916786836,0.5490650361071054,loss,17,True,-1.0
APEXUSDT,short,hidden_bearish,0.5277,0.5539901826760036,0.448829451971989,0.5539901826760036,loss,17,True,-1.0
APEXUSDT,short,hidden_bearish,0.5275,0.5517926260988649,0.454622121703405,0.5517926260988649,loss,14,True,-1.0
APEXUSDT,short,hidden_bearish,0.5379,0.5562,0.4830000000000001,0.5562,loss,13,True,-1.0
APEXUSDT,short,hidden_bearish,0.538,0.5507136846088753,0.49985894617337423,0.5507136846088753,loss,34,True,-1.0
APEXUSDT,short,hidden_bearish,0.531,0.5450916119951108,0.48872516401466776,0.5450916119951108,loss,30,True,-1.0
APEXUSDT,short,hidden_bearish,0.5351,0.5472541441207721,0.49863756763768385,0.5472541441207721,loss,28,True,-1.0
APEXUSDT,short,hidden_bearish,0.5353,0.5462122238062688,0.5025633285811936,0.5462122238062688,loss,26,True,-1.0
APEXUSDT,short,hidden_bearish,0.5352,0.546009625881153,0.502771122356541,0.546009625881153,loss,24,True,-1.0
APEXUSDT,short,hidden_bearish,0.5041,0.5106,0.4845999999999998,0.5106,loss,5,True,-1.0
APEXUSDT,short,hidden_bearish,0.5053,0.5106,0.4893999999999997,0.5106,loss,3,True,-1.0
APEXUSDT,short,hidden_bearish,0.5052,0.5106,0.48899999999999977,0.5106,loss,1,True,-1.0
APEXUSDT,short,hidden_bearish,0.5134,0.5150962899577186,0.508311130126844,0.508311130126844,win,1,True,3.0
APEXUSDT,short,hidden_bearish,0.505,0.513195719650395,0.4804128410488148,0.513195719650395,loss,11,True,-1.0
BIOUSDT,short,hidden_bearish,0.07073,0.07314,0.06350000000000001,0.06350000000000001,win,12,True,3.0
BIOUSDT,short,hidden_bearish,0.06734,0.07024480614256194,0.058625581572314164,0.07024480614256194,loss,23,True,-1.0
BIOUSDT,short,hidden_bearish,0.0658,0.06881649883596876,0.056750503492093735,0.06881649883596876,loss,20,True,-1.0
BIOUSDT,short,hidden_bearish,0.06548,0.06820332579234986,0.0573100226229504,0.06820332579234986,loss,2,True,-1.0
BIOUSDT,short,hidden_bearish,0.06753,0.07033125359514279,0.059126239214571656,0.07033125359514279,loss,17,True,-1.0
BIOUSDT,short,hidden_bearish,0.06476,0.06737,0.056929999999999994,0.06476,timeout,50,True,0.0
BIOUSDT,short,hidden_bearish,0.06397,0.06695128541524148,0.05502614375427558,0.06695128541524148,loss,22,True,-1.0
BIOUSDT,short,hidden_bearish,0.0631,0.06610247660078138,0.054092570197655884,0.06610247660078138,loss,20,True,-1.0
BIOUSDT,short,hidden_bearish,0.06286,0.06572852686903134,0.05425441939290598,0.06572852686903134,loss,7,True,-1.0
BIOUSDT,short,hidden_bearish,0.06358,0.06620533795940577,0.05570398612178271,0.06620533795940577,loss,16,True,-1.0
BIOUSDT,short,hidden_bearish,0.06379,0.06636707606728699,0.056058771798139014,0.06636707606728699,loss,14,True,-1.0
BIOUSDT,short,hidden_bearish,0.06477,0.06737,0.05696999999999998,0.06477,timeout,50,True,0.0
BIOUSDT,short,hidden_bearish,0.0649,0.06737,0.05749,0.06737,loss,49,True,-1.0
BIOUSDT,short,hidden_bearish,0.06443,0.06588,0.06008000000000002,0.06588,loss,7,True,-1.0
BIOUSDT,short,hidden_bearish,0.06481,0.06588,0.061600000000000044,0.06588,loss,5,True,-1.0
BIOUSDT,short,hidden_bearish,0.06438,0.06588,0.059880000000000044,0.06588,loss,3,True,-1.0
BIOUSDT,short,hidden_bearish,0.06417,0.06588,0.05904000000000004,0.06588,loss,1,True,-1.0
BIOUSDT,short,hidden_bearish,0.06578,0.06613870523333772,0.06470388429998687,0.06613870523333772,loss,1,True,-1.0
BIOUSDT,short,hidden_bearish,0.06606,0.06708,0.06299999999999997,0.06708,loss,1,True,-1.0
BIOUSDT,short,hidden_bearish,0.06688,0.06719848932680214,0.06592453201959357,0.06719848932680214,loss,3,True,-1.0
BIOUSDT,short,hidden_bearish,0.05952,0.06095,0.05523000000000002,0.06095,loss,7,True,-1.0
BIOUSDT,short,hidden_bearish,0.05926,0.06033,0.056049999999999996,0.06033,loss,5,True,-1.0
BIOUSDT,short,hidden_bearish,0.05906,0.06033,0.05525,0.06033,loss,3,True,-1.0
BIOUSDT,short,hidden_bearish,0.05894,0.05996,0.05588,0.05996,loss,1,True,-1.0
BIOUSDT,short,hidden_bearish,0.06113,0.06146470249378003,0.06012589251865991,0.06012589251865991,win,1,True,3.0
BIOUSDT,short,hidden_bearish,0.05085,0.05188,0.04775999999999999,0.05188,loss,14,True,-1.0
BIOUSDT,short,hidden_bearish,0.05027,0.05151,0.04655000000000001,0.05151,loss,11,True,-1.0
BIOUSDT,short,hidden_bearish,0.05014,0.05144215087678569,0.04623354736964293,0.05144215087678569,loss,9,True,-1.0
BIOUSDT,short,hidden_bearish,0.04995,0.05108877110300792,0.04653368669097624,0.05108877110300792,loss,7,True,-1.0
BIOUSDT,short,hidden_bearish,0.04924,0.05043027696181483,0.04566916911455549,0.05043027696181483,loss,4,True,-1.0
BIOUSDT,short,hidden_bearish,0.04924,0.05049065247354092,0.04548804257937723,0.05049065247354092,loss,2,True,-1.0
BIOUSDT,short,hidden_bearish,0.04978,0.05096737896901518,0.046217863092954455,0.05096737896901518,loss,1,True,-1.0
BIOUSDT,short,hidden_bearish,0.05147,0.05170665803050904,0.050760025908472874,0.05170665803050904,loss,1,True,-1.0
BIOUSDT,short,hidden_bearish,0.04878,0.05072092150191719,0.042957235494248416,0.05072092150191719,loss,3,True,-1.0
BIOUSDT,short,hidden_bearish,0.04968,0.051646469928106696,0.04378059021567992,0.051646469928106696,loss,2,True,-1.0
BIOUSDT,short,hidden_bearish,0.0503,0.05104,0.048079999999999984,0.048079999999999984,win,9,True,3.0
TRUSTUSDT,short,hidden_bearish,0.19157,0.19649,0.17680999999999997,0.17680999999999997,win,4,True,3.0
TRUSTUSDT,short,hidden_bearish,0.18632,0.19649,0.15581000000000006,0.19649,loss,28,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.18234,0.19226560553062588,0.15256318340812242,0.19226560553062588,loss,26,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.17554,0.1857646548207812,0.1448660355376564,0.1857646548207812,loss,24,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.16884,0.17946794073205344,0.13695617780383967,0.17946794073205344,loss,22,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.16891,0.1789759643720757,0.13871210688377292,0.1789759643720757,loss,20,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.17179,0.18137856879502576,0.14302429361492275,0.18137856879502576,loss,18,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.16947,0.17844825833937492,0.14253522498187532,0.17844825833937492,loss,16,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.17139,0.1808933140415749,0.14288005787527522,0.1808933140415749,loss,14,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.17368,0.18259404476900515,0.1469378656929845,0.18259404476900515,loss,12,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.17491,0.18355672695983055,0.14896981912050838,0.18355672695983055,loss,10,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.15735,0.17131,0.11546999999999999,0.15735,timeout,50,True,0.0
TRUSTUSDT,short,hidden_bearish,0.14861,0.16436696862515893,0.10133909412452323,0.14861,timeout,50,True,0.0
TRUSTUSDT,short,hidden_bearish,0.15004,0.1633339008784527,0.11015829736464189,0.15004,timeout,50,True,0.0
TRUSTUSDT,short,hidden_bearish,0.14786,0.1599723077709267,0.1115230766872199,0.1599723077709267,loss,48,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.15038,0.1611617778368294,0.11803466648951186,0.1611617778368294,loss,46,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.14567,0.15140376814670847,0.12846869555987456,0.15140376814670847,loss,5,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.14697,0.15007,0.13766999999999993,0.15007,loss,2,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.14747,0.15007,0.13966999999999993,0.15007,loss,1,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.15329,0.1542646405311532,0.15036607840654043,0.1542646405311532,loss,1,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.15561,0.1628,0.13404,0.1628,loss,9,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.14216,0.14597,0.13073000000000007,0.13073000000000007,win,21,True,3.0
TRUSTUSDT,short,hidden_bearish,0.14351,0.14457,0.14032999999999998,0.14032999999999998,win,4,True,3.0
TRUSTUSDT,short,hidden_bearish,0.14308,0.14457,0.13861000000000004,0.13861000000000004,win,3,True,3.0
TRUSTUSDT,short,hidden_bearish,0.14157,0.14457,0.13257,0.13257,win,14,True,3.0
TRUSTUSDT,short,hidden_bearish,0.14003,0.14457,0.12640999999999994,0.14457,loss,14,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.1389,0.14375465608077842,0.1243360317576647,0.14375465608077842,loss,12,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.13848,0.14284371945622912,0.1253888416313126,0.14284371945622912,loss,10,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.13928,0.14376937150267877,0.12581188549196365,0.14376937150267877,loss,8,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.13623,0.14135223903978983,0.1208632828806305,0.14135223903978983,loss,6,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.13497,0.13972083732321994,0.12071748803034026,0.13972083732321994,loss,4,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.13555,0.14014205114499628,0.12177384656501114,0.14014205114499628,loss,2,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.12976,0.13503580730446388,0.11393257808660832,0.13503580730446388,loss,1,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.14272,0.15383,0.10939000000000007,0.14272,timeout,50,True,0.0
TRUSTUSDT,short,hidden_bearish,0.13356,0.1374601514696102,0.12185954559116949,0.12185954559116949,win,49,True,3.0
TRUSTUSDT,short,hidden_bearish,0.13072,0.1346434026593961,0.11894979202181172,0.1346434026593961,loss,13,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.1322,0.13613553355305752,0.12039339934082748,0.13613553355305752,loss,12,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.13113,0.13483286742429654,0.1200213977271104,0.13483286742429654,loss,9,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.13152,0.13452,0.12251999999999999,0.13452,loss,7,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.13112,0.1342779377087473,0.12164618687375801,0.1342779377087473,loss,5,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.12641,0.13027,0.11482999999999999,0.12641,timeout,50,True,0.0
TRUSTUSDT,short,hidden_bearish,0.12386,0.1291873473107829,0.10787795806765124,0.12386,timeout,50,True,0.0
TRUSTUSDT,short,hidden_bearish,0.12361,0.12830014086898806,0.10953957739303583,0.12830014086898806,loss,2,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.12674,0.13027,0.11614999999999998,0.12674,timeout,50,True,0.0
TRUSTUSDT,short,hidden_bearish,0.12563,0.13027,0.11170999999999998,0.12563,timeout,50,True,0.0
TRUSTUSDT,short,hidden_bearish,0.12433,0.12900361581982545,0.11030915254052362,0.12433,timeout,50,True,0.0
TRUSTUSDT,short,hidden_bearish,0.12527,0.1296465381046689,0.11214038568599329,0.12527,timeout,50,True,0.0
TRUSTUSDT,short,hidden_bearish,0.12062,0.12595313306528463,0.10462060080414609,0.12062,timeout,50,True,0.0
TRUSTUSDT,short,hidden_bearish,0.12035,0.12520733105792492,0.10577800682622528,0.12035,timeout,50,True,0.0
TRUSTUSDT,short,hidden_bearish,0.11874,0.12346003977239693,0.10457988068280921,0.12346003977239693,loss,23,True,-1.0
TRUSTUSDT,short,hidden_bearish,0.11943,0.12299485442391832,0.10873543672824502,0.12299485442391832,loss,11,True,-1.0
JASMYUSDT,short,hidden_bearish,0.009619,0.009728,0.009292000000000002,0.009292000000000002,win,3,True,3.0
JASMYUSDT,short,hidden_bearish,0.009524,0.009728,0.008911999999999996,0.008911999999999996,win,26,True,3.0
JASMYUSDT,short,hidden_bearish,0.009191,0.009551600567252865,0.008109198298241404,0.009551600567252865,loss,12,True,-1.0
JASMYUSDT,short,hidden_bearish,0.009148,0.009492593314958818,0.008114220055123543,0.009492593314958818,loss,8,True,-1.0
JASMYUSDT,short,hidden_bearish,0.009244,0.00959635675656907,0.008186929730292794,0.00959635675656907,loss,8,True,-1.0
JASMYUSDT,short,hidden_bearish,0.009279,0.009582859074934101,0.0083674227751977,0.009582859074934101,loss,6,True,-1.0
JASMYUSDT,short,hidden_bearish,0.00921,0.009511458594061613,0.00830562421781516,0.009511458594061613,loss,2,True,-1.0
JASMYUSDT,short,hidden_bearish,0.009357,0.009645420010650723,0.008491739968047831,0.008491739968047831,win,33,True,3.0
JASMYUSDT,short,hidden_bearish,0.009477,0.00971,0.008777999999999998,0.008777999999999998,win,14,True,3.0
JASMYUSDT,short,hidden_bearish,0.009538,0.00961,0.009321999999999997,0.009321999999999997,win,6,True,3.0
JASMYUSDT,short,hidden_bearish,0.009535,0.009603,0.009330999999999999,0.009330999999999999,win,4,True,3.0
JASMYUSDT,short,hidden_bearish,0.009439,0.009603,0.008946999999999997,0.008946999999999997,win,6,True,3.0
JASMYUSDT,short,hidden_bearish,0.009463,0.009603,0.009042999999999995,0.009042999999999995,win,4,True,3.0
JASMYUSDT,short,hidden_bearish,0.009479,0.009603,0.009106999999999997,0.009106999999999997,win,2,True,3.0
JASMYUSDT,short,hidden_bearish,0.008809,0.008956,0.008368000000000002,0.008368000000000002,win,21,True,3.0
JASMYUSDT,short,hidden_bearish,0.008767,0.008956,0.0082,0.0082,win,20,True,3.0
JASMYUSDT,short,hidden_bearish,0.008788,0.00891,0.008422000000000004,0.008422000000000004,win,16,True,3.0
JASMYUSDT,short,hidden_bearish,0.008694,0.008901432962606986,0.008071701112179041,0.008071701112179041,win,40,True,3.0
JASMYUSDT,short,hidden_bearish,0.007399,0.007555,0.0069310000000000005,0.007555,loss,1,True,-1.0
JASMYUSDT,short,hidden_bearish,0.007617,0.007649974374277953,0.0075180768771661395,0.007649974374277953,loss,1,True,-1.0
JASMYUSDT,short,hidden_bearish,0.007683,0.007714530085568773,0.007588409743293678,0.007714530085568773,loss,1,True,-1.0
JASMYUSDT,short,hidden_bearish,0.007706,0.007746,0.007586,0.007746,loss,1,True,-1.0
JASMYUSDT,short,hidden_bearish,0.007295,0.007410424386025367,0.006948726841923902,0.006948726841923902,win,36,True,3.0
JASMYUSDT,short,hidden_bearish,0.007294,0.007403292094392387,0.006966123716822841,0.007403292094392387,loss,1,True,-1.0
JASMYUSDT,short,hidden_bearish,0.007371,0.007426,0.007205999999999999,0.007205999999999999,win,2,True,3.0
JASMYUSDT,short,hidden_bearish,0.007257,0.007406202400156859,0.006809392799529426,0.006809392799529426,win,30,True,3.0
JASMYUSDT,short,hidden_bearish,0.007253,0.007390098691673373,0.00684170392497988,0.00684170392497988,win,28,True,3.0
JASMYUSDT,short,hidden_bearish,0.007202,0.007333580795079111,0.006807257614762666,0.006807257614762666,win,26,True,3.0
JASMYUSDT,short,hidden_bearish,0.007195,0.007327378463859421,0.0067978646084217356,0.0067978646084217356,win,24,True,3.0
JASMYUSDT,short,hidden_bearish,0.0072,0.007329262046187743,0.00681221386143677,0.00681221386143677,win,22,True,3.0
JASMYUSDT,short,hidden_bearish,0.007199,0.007332925714692127,0.006797222855923618,0.006797222855923618,win,20,True,3.0
JASMYUSDT,short,hidden_bearish,0.007149,0.007276330870146531,0.006767007389560407,0.007276330870146531,loss,7,True,-1.0
JASMYUSDT,short,hidden_bearish,0.007227,0.007292,0.007032,0.007292,loss,7,True,-1.0
JASMYUSDT,short,hidden_bearish,0.006722,0.00688,0.006247999999999999,0.00688,loss,9,True,-1.0
JASMYUSDT,short,hidden_bearish,0.006724,0.00688,0.006256,0.00688,loss,7,True,-1.0
JASMYUSDT,short,hidden_bearish,0.006757,0.00688,0.0063880000000000004,0.00688,loss,5,True,-1.0
JASMYUSDT,short,hidden_bearish,0.006725,0.00688,0.006260000000000001,0.00688,loss,3,True,-1.0
JASMYUSDT,short,hidden_bearish,0.006814,0.00688,0.0066159999999999995,0.00688,loss,1,True,-1.0
JASMYUSDT,short,hidden_bearish,0.006872,0.0068957233623502855,0.006800829912949141,0.0068957233623502855,loss,1,True,-1.0
JASMYUSDT,short,hidden_bearish,0.007313,0.007353472214387548,0.007191583356837355,0.007191583356837355,win,4,True,3.0
ZBTUSDT,short,hidden_bearish,0.1612,0.1638,0.15340000000000004,0.15340000000000004,win,4,True,3.0
ZBTUSDT,short,hidden_bearish,0.1609,0.1638,0.15219999999999995,0.15219999999999995,win,2,True,3.0
ZBTUSDT,short,hidden_bearish,0.1555,0.16110215150556378,0.13869354548330867,0.16110215150556378,loss,8,True,-1.0
ZBTUSDT,short,hidden_bearish,0.1555,0.16126872713084567,0.13819381860746296,0.16126872713084567,loss,6,True,-1.0
ZBTUSDT,short,hidden_bearish,0.1537,0.15936628837827965,0.13670113486516106,0.15936628837827965,loss,4,True,-1.0
ZBTUSDT,short,hidden_bearish,0.1384,0.1414,0.1294,0.1294,win,42,True,3.0
ZBTUSDT,short,hidden_bearish,0.1359,0.1414,0.11939999999999998,0.1359,timeout,50,True,0.0
ZBTUSDT,short,hidden_bearish,0.1389,0.1414,0.1314,0.1314,win,37,True,3.0
ZBTUSDT,short,hidden_bearish,0.1395,0.1414,0.13380000000000006,0.13380000000000006,win,17,True,3.0
ZBTUSDT,short,hidden_bearish,0.1389,0.1414,0.1314,0.1314,win,33,True,3.0
ZBTUSDT,short,hidden_bearish,0.1379,0.1414,0.12739999999999999,0.12739999999999999,win,32,True,3.0
ZBTUSDT,short,hidden_bearish,0.1372,0.1414,0.12459999999999996,0.12459999999999996,win,31,True,3.0
ZBTUSDT,short,hidden_bearish,0.1371,0.14136142114016514,0.12431573657950454,0.12431573657950454,win,29,True,3.0
ZBTUSDT,short,hidden_bearish,0.138,0.1406,0.13020000000000004,0.13020000000000004,win,25,True,3.0
ZBTUSDT,short,hidden_bearish,0.1365,0.14015391899623225,0.12553824301130329,0.12553824301130329,win,25,True,3.0
ZBTUSDT,short,hidden_bearish,0.1373,0.1406,0.1274,0.1274,win,22,True,3.0
ZBTUSDT,short,hidden_bearish,0.136,0.13919559072496573,0.12641322782510286,0.12641322782510286,win,21,True,3.0
ZBTUSDT,short,hidden_bearish,0.134,0.13735135481119648,0.12394593556641059,0.13735135481119648,loss,5,True,-1.0
ZBTUSDT,short,hidden_bearish,0.1248,0.1289,0.11250000000000002,0.1248,timeout,50,True,0.0
ZBTUSDT,short,hidden_bearish,0.125,0.1285,0.11449999999999999,0.125,timeout,50,True,0.0
ZBTUSDT,short,hidden_bearish,0.1236,0.1273,0.11250000000000002,0.1273,loss,4,True,-1.0
ZBTUSDT,short,hidden_bearish,0.1216,0.1236,0.1156,0.1236,loss,11,True,-1.0
ZBTUSDT,short,hidden_bearish,0.1221,0.1236,0.1176,0.1236,loss,9,True,-1.0
ZBTUSDT,short,hidden_bearish,0.1214,0.1236,0.11479999999999997,0.1236,loss,7,True,-1.0
ZBTUSDT,short,hidden_bearish,0.1206,0.12358741882541473,0.11163774352375583,0.12358741882541473,loss,5,True,-1.0
ZBTUSDT,short,hidden_bearish,0.121,0.1226,0.11619999999999998,0.1226,loss,1,True,-1.0
ZBTUSDT,short,hidden_bearish,0.122,0.1227,0.11989999999999998,0.1227,loss,1,True,-1.0
ZBTUSDT,short,hidden_bearish,0.1238,0.12421288098861934,0.12256135703414196,0.12421288098861934,loss,1,True,-1.0
ZBTUSDT,short,hidden_bearish,0.1173,0.1194,0.11099999999999999,0.1194,loss,14,True,-1.0
ZBTUSDT,short,hidden_bearish,0.1179,0.1194,0.1134,0.1134,win,3,True,3.0
ZBTUSDT,short,hidden_bearish,0.1165,0.1194,0.1078,0.1194,loss,10,True,-1.0
ZBTUSDT,short,hidden_bearish,0.1138,0.117710281659352,0.102069155021944,0.117710281659352,loss,1,True,-1.0
ZBTUSDT,short,hidden_bearish,0.1169,0.1194,0.1094,0.1194,loss,6,True,-1.0
ZBTUSDT,short,hidden_bearish,0.1218,0.12430546809681535,0.11428359570955397,0.11428359570955397,win,43,True,3.0
ZBTUSDT,short,hidden_bearish,0.1209,0.1232867738149413,0.11373967855517608,0.11373967855517608,win,41,True,3.0
ZBTUSDT,short,hidden_bearish,0.1198,0.1221,0.11290000000000001,0.11290000000000001,win,39,True,3.0
ZBTUSDT,short,hidden_bearish,0.1201,0.1221,0.1141,0.1141,win,37,True,3.0
ZBTUSDT,short,hidden_bearish,0.1201,0.1221,0.1141,0.1141,win,35,True,3.0
ZBTUSDT,short,hidden_bearish,0.1193,0.12138905961272772,0.11303282116181686,0.11303282116181686,win,33,True,3.0
ZBTUSDT,short,hidden_bearish,0.118,0.12056289366467103,0.11031131900598688,0.11031131900598688,win,31,True,3.0
ZBTUSDT,short,hidden_bearish,0.1174,0.12067968457479736,0.10756094627560794,0.10756094627560794,win,29,True,3.0
ZBTUSDT,short,hidden_bearish,0.117,0.11991496308062558,0.1082551107581233,0.1082551107581233,win,27,True,3.0
ZBTUSDT,short,hidden_bearish,0.1167,0.11936057226944764,0.10871828319165705,0.10871828319165705,win,25,True,3.0
ZBTUSDT,short,hidden_bearish,0.1169,0.1192699409490518,0.10979017715284463,0.10979017715284463,win,23,True,3.0
ZBTUSDT,short,hidden_bearish,0.116,0.11828497786839891,0.1091450663948033,0.11828497786839891,loss,10,True,-1.0
ZBTUSDT,short,hidden_bearish,0.1159,0.11822249448781963,0.10893251653654115,0.11822249448781963,loss,8,True,-1.0
ZBTUSDT,short,hidden_bearish,0.1156,0.11814800697085118,0.10795597908744646,0.11814800697085118,loss,6,True,-1.0
ZBTUSDT,short,hidden_bearish,0.116,0.11839205856921711,0.10882382429234869,0.11839205856921711,loss,4,True,-1.0
ZBTUSDT,short,hidden_bearish,0.116,0.1176,0.11120000000000003,0.1176,loss,2,True,-1.0
ZBTUSDT,short,hidden_bearish,0.117,0.1176,0.11520000000000004,0.1176,loss,1,True,-1.0
ZBTUSDT,short,hidden_bearish,0.1171,0.1184,0.11319999999999997,0.1184,loss,2,True,-1.0
ZBTUSDT,short,hidden_bearish,0.1179,0.1184,0.1164,0.1184,loss,1,True,-1.0
ZBTUSDT,short,hidden_bearish,0.1179,0.1185,0.11610000000000004,0.11610000000000004,win,4,True,3.0
ZBTUSDT,short,hidden_bearish,0.1069,0.1087,0.10149999999999997,0.1087,loss,1,True,-1.0
ZBTUSDT,short,hidden_bearish,0.1085,0.1091,0.10669999999999999,0.1091,loss,1,True,-1.0
ZBTUSDT,short,hidden_bearish,0.1091,0.1095,0.10790000000000001,0.1095,loss,1,True,-1.0
ZBTUSDT,short,hidden_bearish,0.1136,0.11409723494318859,0.11210829517043425,0.11409723494318859,loss,1,True,-1.0
ZBTUSDT,short,hidden_bearish,0.1086,0.11125308712036186,0.10064073863891443,0.11125308712036186,loss,24,True,-1.0
ZBTUSDT,short,hidden_bearish,0.108,0.1102,0.10139999999999998,0.1102,loss,22,True,-1.0
ZBTUSDT,short,hidden_bearish,0.1069,0.10993792239495614,0.09778623281513155,0.10993792239495614,loss,20,True,-1.0
ZBTUSDT,short,hidden_bearish,0.1076,0.1102,0.09979999999999999,0.1102,loss,18,True,-1.0
ZBTUSDT,short,hidden_bearish,0.1074,0.10997301533871294,0.09968095398386118,0.10997301533871294,loss,16,True,-1.0
ZBTUSDT,short,hidden_bearish,0.1077,0.1102,0.1002,0.1102,loss,14,True,-1.0
SUPERUSDT,short,hidden_bearish,0.2642,0.2725,0.2392999999999999,0.2642,timeout,50,True,0.0
SUPERUSDT,short,hidden_bearish,0.2647,0.2725,0.2412999999999999,0.2647,timeout,50,True,0.0
SUPERUSDT,short,hidden_bearish,0.2688,0.2725,0.2576999999999999,0.2576999999999999,win,23,True,3.0
SUPERUSDT,short,hidden_bearish,0.2677,0.2725,0.2532999999999999,0.2532999999999999,win,24,True,3.0
SUPERUSDT,short,hidden_bearish,0.2703,0.2725,0.2636999999999999,0.2636999999999999,win,6,True,3.0
SUPERUSDT,short,hidden_bearish,0.267,0.2725,0.2505,0.2505,win,20,True,3.0
SUPERUSDT,short,hidden_bearish,0.2649,0.27141930192571506,0.24534209422285483,0.24534209422285483,win,23,True,3.0
SUPERUSDT,short,hidden_bearish,0.2668,0.2706,0.2553999999999999,0.2553999999999999,win,15,True,3.0
SUPERUSDT,short,hidden_bearish,0.263,0.2697234643417353,0.24282960697479422,0.24282960697479422,win,40,True,3.0
SUPERUSDT,short,hidden_bearish,0.2659,0.2706,0.2518000000000001,0.2518000000000001,win,12,True,3.0
SUPERUSDT,short,hidden_bearish,0.2666,0.2706,0.2546,0.2546,win,9,True,3.0
SUPERUSDT,short,hidden_bearish,0.2289,0.23605405441838076,0.20743783674485772,0.20743783674485772,win,14,True,3.0
SUPERUSDT,short,hidden_bearish,0.2281,0.2349152675409171,0.20765419737724872,0.2349152675409171,loss,6,True,-1.0
SUPERUSDT,short,hidden_bearish,0.2294,0.2325,0.22009999999999993,0.2325,loss,4,True,-1.0
SUPERUSDT,short,hidden_bearish,0.2268,0.23244121395034337,0.20987635814896993,0.23244121395034337,loss,2,True,-1.0
SUPERUSDT,short,hidden_bearish,0.228,0.2325,0.2145,0.2325,loss,1,True,-1.0
SUPERUSDT,short,hidden_bearish,0.2301,0.2354,0.2142,0.2142,win,2,True,3.0
SUPERUSDT,short,hidden_bearish,0.2726,0.2781,0.2561,0.2781,loss,9,True,-1.0
SUPERUSDT,short,hidden_bearish,0.2688,0.2781,0.2408999999999999,0.2781,loss,7,True,-1.0
SUPERUSDT,short,hidden_bearish,0.2668,0.2781,0.23289999999999988,0.2781,loss,5,True,-1.0
SUPERUSDT,short,hidden_bearish,0.259,0.2742800892439472,0.21315973226815843,0.2742800892439472,loss,2,True,-1.0
