symbol,divergence_type,rr,total_trades,wins,losses,win_rate,total_r,avg_r,sharpe_ratio,sortino_ratio,max_drawdown_r,max_drawdown_pct,max_consecutive_losses,profit_factor,p1_trades,p1_wins,p1_r,p2_trades,p2_wins,p2_r,p3_trades,p3_wins,p3_r,periods_profitable,mc_mean_r,mc_median_r,mc_std_r,mc_ci_lower,mc_ci_upper,mc_profitable_pct,mc_worst_case_r,mc_best_case_r,passes_min_trades,passes_win_rate,passes_profitability,passes_sharpe,passes_drawdown,passes_walk_forward,passes_monte_carlo,passes_all,avg_trade_duration,best_month_r,worst_month_r
CLOUDUSDT,HID_BULL,10.0,34,8,26,23.52941176470588,51.62,1.518,1.06,214.04,7.551,14.1,7,2.86,7,2,14.5,20,3,11.65,7,3,25.47,3,51.62,51.62,0.0,51.62,51.62,100.0,51.62,51.62,True,True,True,True,True,True,True,True,18.7,0.0,0.0
CLOUDUSDT,HID_BEAR,3.0,65,30,35,46.15384615384615,47.37,0.729,1.19,53.47,12.154,25.0,11,2.22,22,11,19.64,11,3,-0.27,32,16,28.0,2,47.37,47.37,0.0,47.37,47.37,100.0,47.37,47.37,True,True,True,True,True,True,True,True,7.7,0.0,0.0
CLOUDUSDT,HID_BEAR,4.0,65,22,43,33.84615384615385,37.37,0.575,0.79,38.93,14.620000000000003,37.9,13,1.78,22,9,20.64,11,1,-7.27,32,12,24.0,2,37.37,37.37,0.0,37.37,37.37,100.0,37.37,37.37,True,True,True,True,True,True,True,True,12.9,0.0,0.0
CLOUDUSDT,HID_BEAR,5.0,65,20,45,30.76923076923077,47.37,0.729,0.86,50.41,23.620000000000005,48.7,14,1.95,22,8,23.64,11,0,-12.27,32,12,36.0,2,47.37,47.37,0.0,47.37,47.37,100.0,47.37,47.37,True,True,True,True,True,True,True,True,17.6,0.0,0.0
CLOUDUSDT,HID_BEAR,6.0,65,18,47,27.692307692307693,53.37,0.821,0.85,57.86,23.722,43.5,14,2.02,22,7,24.64,11,0,-12.27,32,11,41.0,2,53.37,53.37,0.0,53.37,53.37,100.0,53.37,53.37,True,True,True,True,True,True,True,True,20.3,0.0,0.0
CLOUDUSDT,HID_BEAR,7.0,65,17,48,26.153846153846157,63.87,0.983,0.91,34.28,22.721999999999998,34.9,14,2.21,22,7,31.64,11,0,-12.27,32,10,44.5,2,63.87,63.87,0.0,63.87,63.87,100.0,63.87,63.87,True,True,True,True,True,True,True,True,22.3,0.0,0.0
CLOUDUSDT,HID_BEAR,8.0,65,17,48,26.153846153846157,80.87,1.244,1.02,43.41,21.721999999999994,26.5,14,2.53,22,7,38.64,11,0,-12.27,32,10,54.5,2,80.87,80.87,0.0,80.87,80.87,100.0,80.87,80.87,True,True,True,True,True,True,True,True,23.4,0.0,0.0
CLOUDUSDT,HID_BEAR,9.0,65,17,48,26.153846153846157,97.87,1.506,1.11,52.53,20.721999999999998,20.9,14,2.86,22,7,45.64,11,0,-12.27,32,10,64.5,2,97.87,97.87,0.0,97.87,97.87,100.0,97.87,97.87,True,True,True,True,True,True,True,True,24.8,0.0,0.0
CLOUDUSDT,HID_BEAR,10.0,65,16,49,24.615384615384617,103.87,1.598,1.1,56.07,20.88199999999999,19.9,14,2.93,22,6,41.64,11,0,-12.27,32,10,74.5,2,103.87,103.87,0.0,103.87,103.87,100.0,103.87,103.87,True,True,True,True,True,True,True,True,26.0,0.0,0.0
CLOUSDT,HID_BULL,5.0,19,6,13,31.57894736842105,16.18,0.852,0.99,229.09,9.374999999999996,47.2,9,2.19,13,4,10.47,6,2,5.72,0,0,0.0,2,16.18,16.18,0.0,16.18,16.18,100.0,16.18,16.18,True,True,True,True,True,True,True,True,7.0,0.0,0.0
CLOUSDT,HID_BULL,6.0,19,6,13,31.57894736842105,22.18,1.167,1.16,314.02,9.375,37.1,9,2.64,13,4,14.47,6,2,7.72,0,0,0.0,2,22.18,22.18,0.0,22.18,22.18,100.0,22.18,22.18,True,True,True,True,True,True,True,True,7.1,0.0,0.0
CLOUSDT,HID_BULL,7.0,19,6,13,31.57894736842105,28.18,1.483,1.29,398.95,9.375,30.0,9,3.08,13,4,18.47,6,2,9.72,0,0,0.0,2,28.18,28.18,0.0,28.18,28.18,100.0,28.18,28.18,True,True,True,True,True,True,True,True,7.2,0.0,0.0
CLOUSDT,HID_BULL,8.0,19,6,13,31.57894736842105,34.18,1.799,1.39,483.88,9.375,25.1,9,3.52,13,4,22.47,6,2,11.72,0,0,0.0,2,34.18,34.18,0.0,34.18,34.18,100.0,34.18,34.18,True,True,True,True,True,True,True,True,7.4,0.0,0.0
CLOUSDT,HID_BULL,9.0,19,6,13,31.57894736842105,40.18,2.115,1.47,568.82,9.375,21.7,9,3.96,13,4,26.47,6,2,13.72,0,0,0.0,2,40.18,40.18,0.0,40.18,40.18,100.0,40.18,40.18,True,True,True,True,True,True,True,True,7.5,0.0,0.0
CLOUSDT,HID_BULL,10.0,19,6,13,31.57894736842105,46.18,2.431,1.54,653.75,9.375,19.0,9,4.4,13,4,30.47,6,2,15.72,0,0,0.0,2,46.18,46.18,0.0,46.18,46.18,100.0,46.18,46.18,True,True,True,True,True,True,True,True,10.1,0.0,0.0
COOKIEUSDT,REG_BEAR,3.0,61,31,30,50.81967213114754,58.75,0.963,1.56,112.24,9.704,15.9,9,2.82,23,18,47.38,13,2,-6.13,25,11,17.5,2,58.75,58.75,0.0,58.75,58.75,100.0,58.75,58.75,True,True,True,True,True,True,True,True,9.5,0.0,0.0
COOKIEUSDT,REG_BEAR,4.0,61,19,42,31.147540983606557,31.25,0.512,0.72,11.76,11.647000000000002,31.8,11,1.72,23,11,30.38,13,2,-4.13,25,6,5.0,2,31.25,31.25,0.0,31.25,31.25,100.0,31.25,31.25,True,True,True,True,True,True,True,True,21.5,0.0,0.0
COOKIEUSDT,REG_BEAR,5.0,61,15,46,24.59016393442623,26.25,0.43,0.54,10.31,14.215,45.6,14,1.55,23,8,23.38,13,2,-2.13,25,5,5.0,2,26.25,26.25,0.0,26.25,26.25,100.0,26.25,26.25,True,True,True,True,True,True,True,True,25.3,0.0,0.0
COOKIEUSDT,REG_BEAR,6.0,61,13,48,21.311475409836063,27.75,0.455,0.52,9.83,17.95100000000001,49.6,19,1.56,23,7,24.38,13,2,-0.13,25,4,3.5,2,27.75,27.75,0.0,27.75,27.75,100.0,27.75,27.75,True,True,True,True,True,True,True,True,29.2,0.0,0.0
COOKIEUSDT,REG_BEAR,7.0,61,13,48,21.311475409836063,40.75,0.668,0.66,14.44,17.951000000000015,38.1,19,1.83,23,7,31.38,13,2,1.87,25,4,7.5,3,40.75,40.75,0.0,40.75,40.75,100.0,40.75,40.75,True,True,True,True,True,True,True,True,31.5,0.0,0.0
COOKIEUSDT,REG_BEAR,8.0,61,11,50,18.0327868852459,36.25,0.594,0.56,11.9,17.951000000000015,36.1,19,1.71,23,7,38.38,13,1,-4.63,25,3,2.5,2,36.25,36.25,0.0,36.25,36.25,100.0,36.25,36.25,True,True,True,True,True,True,True,True,34.8,0.0,0.0
COOKIEUSDT,REG_BEAR,9.0,61,11,50,18.0327868852459,47.25,0.775,0.66,15.51,17.951000000000015,30.1,19,1.93,23,7,45.38,13,1,-3.63,25,3,5.5,2,47.25,47.25,0.0,47.25,47.25,100.0,47.25,47.25,True,True,True,True,True,True,True,True,35.8,0.0,0.0
COREUSDT,REG_BEAR,3.0,39,13,26,33.33333333333333,8.54,0.219,0.38,15.24,5.746,40.2,5,1.3,6,2,1.1,12,5,6.04,21,6,1.41,3,8.54,8.54,0.0,8.54,8.55,100.0,8.54,8.55,True,True,True,True,True,True,True,True,5.1,0.0,0.0
CROUSDT,HID_BULL,3.0,35,13,22,37.142857142857146,13.74,0.393,0.66,37.51,8.293,49.2,5,1.58,24,8,5.83,10,5,9.0,1,0,-1.08,2,13.74,13.74,0.0,13.74,13.74,100.0,13.74,13.74,True,True,True,True,True,True,True,True,4.1,0.0,0.0
CROUSDT,HID_BULL,4.0,35,11,24,31.428571428571427,16.74,0.478,0.67,42.87,6.293000000000001,31.7,5,1.64,24,7,8.83,10,4,9.0,1,0,-1.08,2,16.74,16.74,0.0,16.74,16.74,100.0,16.74,16.74,True,True,True,True,True,True,True,True,5.0,0.0,0.0
CTKUSDT,HID_BEAR,5.0,38,11,27,28.947368421052634,24.79,0.652,0.78,66.31,12.115999999999998,40.1,11,1.84,14,7,26.96,11,0,-12.12,13,4,9.95,2,24.79,24.79,0.0,24.79,24.79,100.0,24.79,24.79,True,True,True,True,True,True,True,True,14.1,0.0,0.0
CTKUSDT,HID_BEAR,6.0,38,11,27,28.947368421052634,35.79,0.942,0.96,95.73,12.115999999999996,29.4,11,2.22,14,7,33.96,11,0,-12.12,13,4,13.95,2,35.79,35.79,0.0,35.79,35.79,100.0,35.79,35.79,True,True,True,True,True,True,True,True,21.9,0.0,0.0
CTKUSDT,HID_BEAR,7.0,38,9,29,23.684210526315788,31.29,0.823,0.79,26.61,14.326999999999996,39.0,12,2.01,14,5,25.46,11,0,-12.12,13,4,17.95,2,31.29,31.29,0.0,31.29,31.29,100.0,31.29,31.29,True,True,True,True,True,True,True,True,33.3,0.0,0.0
CTSIUSDT,HID_BULL,7.0,47,11,36,23.404255319148938,36.27,0.772,0.74,70.13,16.270000000000007,38.1,15,1.92,32,8,28.72,11,3,11.79,4,0,-4.24,2,36.28,36.28,0.0,36.27,36.28,100.0,36.27,36.28,True,True,True,True,True,True,True,True,13.3,0.0,0.0
CTSIUSDT,HID_BULL,8.0,47,10,37,21.27659574468085,38.27,0.814,0.72,74.89,16.270000000000003,36.4,15,1.94,32,7,27.72,11,3,14.79,4,0,-4.24,2,38.27,38.28,0.0,38.27,38.28,100.0,38.27,38.28,True,True,True,True,True,True,True,True,15.5,0.0,0.0
CTSIUSDT,HID_BULL,9.0,47,9,38,19.148936170212767,38.28,0.814,0.67,74.8,16.270000000000003,33.1,15,1.92,32,7,34.72,11,2,7.79,4,0,-4.24,2,38.28,38.28,0.0,38.27,38.28,100.0,38.27,38.28,True,True,True,True,True,True,True,True,19.7,0.0,0.0
CTSIUSDT,HID_BULL,10.0,47,7,40,14.893617021276595,25.77,0.548,0.45,19.58,16.837000000000003,45.8,16,1.59,32,5,20.22,11,2,9.79,4,0,-4.24,2,25.77,25.78,0.0,25.77,25.78,100.0,25.77,25.78,True,True,True,True,True,True,True,True,22.6,0.0,0.0
CUDISUSDT,REG_BULL,9.0,28,4,24,14.285714285714285,10.65,0.38,0.35,70.72,10.476,49.6,10,1.42,6,1,3.68,17,3,12.27,5,0,-5.3,2,10.65,10.65,0.0,10.65,10.65,100.0,10.65,10.65,True,True,True,True,True,True,True,True,6.6,0.0,0.0
CVXUSDT,REG_BEAR,6.0,38,9,29,23.684210526315788,21.78,0.573,0.63,20.87,11.815,47.7,11,1.7,8,1,-1.78,5,1,1.61,25,7,21.95,2,21.78,21.78,0.0,21.78,21.78,100.0,21.78,21.78,True,True,True,True,True,True,True,True,21.5,0.0,0.0
DASHUSDT,HID_BEAR,10.0,28,4,24,14.285714285714285,13.76,0.491,0.41,36.64,9.375,46.5,9,1.53,4,0,-4.5,5,1,5.42,19,3,12.84,2,13.76,13.76,0.0,13.76,13.76,100.0,13.76,13.76,True,True,True,True,True,True,True,True,14.5,0.0,0.0
DBRUSDT,HID_BULL,3.0,42,23,19,54.761904761904766,45.44,1.082,1.78,73.49,6.390000000000001,14.1,6,3.21,8,2,-0.68,20,14,33.15,14,7,12.97,2,45.44,45.44,0.0,45.44,45.44,100.0,45.44,45.44,True,True,True,True,True,True,True,True,6.5,0.0,0.0
DBRUSDT,HID_BULL,4.0,42,21,21,50.0,58.44,1.391,1.82,97.8,6.390000000000001,10.9,6,3.57,8,2,1.32,20,13,42.15,14,6,14.97,3,58.44,58.44,0.0,58.44,58.44,100.0,58.44,58.44,True,True,True,True,True,True,True,True,7.8,0.0,0.0
DBRUSDT,HID_BULL,5.0,42,20,22,47.61904761904761,73.44,1.749,1.91,125.46,6.389999999999999,8.7,6,4.09,8,2,3.32,20,12,49.15,14,6,20.97,3,73.44,73.44,0.0,73.44,73.44,100.0,73.44,73.44,True,True,True,True,True,True,True,True,8.9,0.0,0.0
DBRUSDT,HID_BULL,6.0,42,17,25,40.476190476190474,72.44,1.725,1.64,109.64,7.368999999999993,10.2,7,3.66,8,2,5.32,20,10,47.15,14,5,19.97,3,72.44,72.44,0.0,72.44,72.44,100.0,72.44,72.44,True,True,True,True,True,True,True,True,10.6,0.0,0.0
DBRUSDT,HID_BULL,7.0,42,14,28,33.33333333333333,65.44,1.558,1.35,92.48,8.453999999999994,12.9,8,3.13,8,2,7.32,20,8,41.15,14,4,16.97,3,65.44,65.44,0.0,65.44,65.44,100.0,65.44,65.44,True,True,True,True,True,True,True,True,11.5,0.0,0.0
DBRUSDT,HID_BULL,8.0,42,14,28,33.33333333333333,79.44,1.891,1.45,112.27,8.453999999999994,10.6,8,3.59,8,2,9.32,20,8,49.15,14,4,20.97,3,79.44,79.44,0.0,79.44,79.44,100.0,79.44,79.44,True,True,True,True,True,True,True,True,11.6,0.0,0.0
DBRUSDT,HID_BULL,9.0,42,12,30,28.57142857142857,73.94,1.76,1.27,52.96,8.453999999999994,11.4,8,3.28,8,2,11.32,20,6,37.65,14,4,24.97,3,73.94,73.94,0.0,73.94,73.94,100.0,73.94,73.94,True,True,True,True,True,True,True,True,14.3,0.0,0.0
DBRUSDT,HID_BULL,10.0,42,8,34,19.047619047619047,41.94,0.999,0.75,31.13,18.786,44.8,18,2.14,8,2,13.32,20,3,10.65,14,3,17.97,3,41.94,41.94,0.0,41.94,41.94,100.0,41.94,41.94,True,True,True,True,True,True,True,True,17.2,0.0,0.0
DEEPUSDT,REG_BEAR,3.0,46,16,30,34.78260869565217,14.56,0.317,0.54,35.64,9.846999999999998,49.3,9,1.45,3,1,0.76,13,5,5.66,30,10,8.13,2,14.56,14.56,0.0,14.56,14.56,100.0,14.56,14.56,True,True,True,True,True,True,True,True,8.9,0.0,0.0
DEXEUSDT,HID_BEAR,9.0,82,19,63,23.170731707317074,97.68,1.191,0.91,69.58,40.342999999999996,39.5,31,2.37,18,2,0.09,22,0,-26.16,42,17,123.75,2,97.68,97.68,0.0,97.68,97.68,100.0,97.68,97.68,True,True,True,True,True,True,True,True,21.3,0.0,0.0
DEXEUSDT,HID_BEAR,10.0,82,19,63,23.170731707317074,116.68,1.423,0.99,83.11,39.343,32.5,31,2.64,18,2,2.09,22,0,-26.16,42,17,140.75,2,116.68,116.68,0.0,116.68,116.68,100.0,116.68,116.68,True,True,True,True,True,True,True,True,22.6,0.0,0.0
DGBUSDT,REG_BULL,3.0,26,13,13,50.0,23.94,0.921,1.5,107.39,5.403999999999996,18.4,5,2.72,9,6,14.15,7,4,8.37,10,3,1.42,3,23.94,23.94,0.0,23.94,23.94,100.0,23.94,23.94,True,True,True,True,True,True,True,True,8.2,0.0,0.0
DGBUSDT,REG_BULL,4.0,26,13,13,50.0,36.94,1.421,1.85,165.71,5.4040000000000035,12.8,5,3.65,9,6,20.15,7,4,12.37,10,3,4.42,3,36.94,36.94,0.0,36.94,36.94,100.0,36.94,36.94,True,True,True,True,True,True,True,True,12.5,0.0,0.0
DGBUSDT,REG_BULL,5.0,26,13,13,50.0,49.94,1.921,2.08,224.04,5.4040000000000035,9.8,5,4.58,9,6,26.15,7,4,16.37,10,3,7.42,3,49.94,49.94,0.0,49.94,49.94,100.0,49.94,49.94,True,True,True,True,True,True,True,True,14.1,0.0,0.0
DGBUSDT,REG_BULL,6.0,26,12,14,46.15384615384615,55.94,2.152,2.0,246.92,8.499000000000002,13.2,8,4.73,9,6,32.15,7,4,20.37,10,2,3.42,3,55.94,55.94,0.0,55.94,55.94,100.0,55.94,55.94,True,True,True,True,True,True,True,True,16.7,0.0,0.0
DGBUSDT,REG_BULL,7.0,26,8,18,30.76923076923077,35.94,1.382,1.21,162.94,8.499000000000002,19.1,8,2.86,9,6,38.15,7,0,-7.63,10,2,5.42,2,35.94,35.94,0.0,35.94,35.94,100.0,35.94,35.94,True,True,True,True,True,True,True,True,23.1,0.0,0.0
DGBUSDT,REG_BULL,8.0,26,8,18,30.76923076923077,43.94,1.69,1.32,199.22,8.499000000000002,16.2,8,3.27,9,6,44.15,7,0,-7.63,10,2,7.42,2,43.94,43.94,0.0,43.94,43.94,100.0,43.94,43.94,True,True,True,True,True,True,True,True,23.6,0.0,0.0
DGBUSDT,REG_BULL,9.0,26,8,18,30.76923076923077,51.94,1.998,1.4,235.49,8.499000000000002,14.1,8,3.68,9,6,50.15,7,0,-7.63,10,2,9.42,2,51.94,51.94,0.0,51.94,51.94,100.0,51.94,51.94,True,True,True,True,True,True,True,True,24.3,0.0,0.0
DGBUSDT,REG_BULL,10.0,26,7,19,26.923076923076923,48.94,1.882,1.25,225.37,8.499000000000002,14.8,8,3.39,9,5,45.15,7,0,-7.63,10,2,11.42,2,48.94,48.94,0.0,48.94,48.94,100.0,48.94,48.94,True,True,True,True,True,True,True,True,30.9,0.0,0.0
DGBUSDT,HID_BEAR,3.0,73,26,47,35.61643835616438,23.79,0.326,0.55,34.18,11.172,42.0,10,1.46,23,8,6.72,23,8,6.81,27,10,10.26,3,23.79,23.79,0.0,23.79,23.79,100.0,23.79,23.79,True,True,True,True,True,True,True,True,6.8,0.0,0.0
DOGEUSDT,REG_BULL,3.0,28,13,15,46.42857142857143,21.15,0.755,1.22,51.92,6.600999999999997,27.0,6,2.27,11,6,11.85,11,5,7.94,6,2,1.35,3,21.15,21.15,0.0,21.15,21.15,100.0,21.15,21.15,True,True,True,True,True,True,True,True,7.8,0.0,0.0
DOGEUSDT,REG_BULL,4.0,28,12,16,42.857142857142854,29.15,1.041,1.36,70.5,6.6009999999999955,20.3,6,2.65,11,5,12.85,11,5,12.94,6,2,3.35,3,29.15,29.15,0.0,29.15,29.15,100.0,29.15,29.15,True,True,True,True,True,True,True,True,10.2,0.0,0.0
DOGEUSDT,REG_BULL,5.0,28,12,16,42.857142857142854,41.15,1.47,1.6,99.52,6.6009999999999955,14.8,6,3.33,11,5,17.85,11,5,17.94,6,2,5.35,3,41.15,41.15,0.0,41.15,41.15,100.0,41.15,41.15,True,True,True,True,True,True,True,True,13.7,0.0,0.0
DOGEUSDT,REG_BULL,6.0,28,11,17,39.285714285714285,46.15,1.648,1.56,115.04,6.600999999999999,13.1,6,3.46,11,5,22.85,11,5,22.95,6,1,0.35,3,46.15,46.15,0.0,46.15,46.15,100.0,46.15,46.15,True,True,True,True,True,True,True,True,17.0,0.0,0.0
DOGEUSDT,REG_BULL,7.0,28,10,18,35.714285714285715,49.15,1.755,1.48,125.7,6.646000000000001,11.9,6,3.47,11,5,27.85,11,5,27.95,6,0,-6.65,2,49.15,49.15,0.0,49.15,49.15,100.0,49.15,49.15,True,True,True,True,True,True,True,True,22.6,0.0,0.0
DOGEUSDT,REG_BULL,8.0,28,8,20,28.57142857142857,41.15,1.47,1.17,109.45,8.765,18.3,8,2.86,11,5,32.85,11,3,14.94,6,0,-6.65,2,41.15,41.15,0.0,41.15,41.15,100.0,41.15,41.15,True,True,True,True,True,True,True,True,27.3,0.0,0.0
DOGUSDT,REG_BEAR,3.0,38,15,23,39.473684210526315,19.76,0.52,0.86,86.53,7.417000000000002,27.3,7,1.81,13,7,14.21,6,3,5.55,19,5,-0.01,2,19.76,19.76,0.0,19.76,19.76,100.0,19.76,19.76,True,True,True,True,True,True,True,True,10.8,0.0,0.0
DOGUSDT,REG_BEAR,4.0,38,13,25,34.21052631578947,24.76,0.652,0.89,101.27,9.572000000000003,27.9,9,1.94,13,6,16.21,6,3,8.55,19,4,-0.01,2,24.76,24.76,0.0,24.76,24.76,100.0,24.76,24.76,True,True,True,True,True,True,True,True,13.7,0.0,0.0
DOGUSDT,REG_BEAR,5.0,38,13,25,34.21052631578947,37.76,0.994,1.13,154.45,9.572000000000003,20.2,9,2.43,13,6,22.21,6,3,11.55,19,4,3.99,3,37.76,37.76,0.0,37.76,37.76,100.0,37.76,37.76,True,True,True,True,True,True,True,True,15.8,0.0,0.0
DOGUSDT,REG_BEAR,6.0,38,11,27,28.947368421052634,36.76,0.967,0.99,153.6,13.780999999999999,27.3,13,2.29,13,6,28.21,6,3,14.55,19,2,-6.01,2,36.76,36.76,0.0,36.76,36.76,100.0,36.76,36.76,True,True,True,True,True,True,True,True,22.4,0.0,0.0
DOGUSDT,REG_BEAR,7.0,38,10,28,26.31578947368421,40.26,1.059,0.98,34.84,18.472,31.5,18,2.38,13,6,34.21,6,3,17.55,19,1,-11.51,2,40.26,40.26,0.0,40.26,40.26,100.0,40.26,40.26,True,True,True,True,True,True,True,True,26.8,0.0,0.0
DOGUSDT,REG_BEAR,8.0,38,9,29,23.684210526315788,41.76,1.099,0.93,26.79,18.472,30.7,18,2.41,13,6,40.21,6,2,12.05,19,1,-10.51,2,41.76,41.76,0.0,41.76,41.76,100.0,41.76,41.76,True,True,True,True,True,True,True,True,31.2,0.0,0.0
DOGUSDT,REG_BEAR,9.0,38,9,29,23.684210526315788,50.76,1.336,1.02,32.56,18.472,26.7,18,2.71,13,6,46.21,6,2,14.05,19,1,-9.51,2,50.76,50.76,0.0,50.76,50.76,100.0,50.76,50.76,True,True,True,True,True,True,True,True,33.7,0.0,0.0
DOGUSDT,REG_BEAR,10.0,38,9,29,23.684210526315788,59.76,1.573,1.09,38.34,18.472,23.6,18,3.02,13,6,52.21,6,2,16.05,19,1,-8.51,2,59.76,59.76,0.0,59.76,59.76,100.0,59.76,59.76,True,True,True,True,True,True,True,True,36.2,0.0,0.0
DOLOUSDT,HID_BULL,3.0,22,9,13,40.909090909090914,13.06,0.594,0.98,86.71,5.246,34.6,5,1.96,13,5,6.56,2,0,-2.09,7,4,8.6,2,13.06,13.06,0.0,13.06,13.06,100.0,13.06,13.06,True,True,True,True,True,True,True,True,6.7,0.0,0.0
DOTUSDT,REG_BEAR,7.0,29,7,22,24.137931034482758,22.89,0.789,0.75,56.24,11.43,45.3,10,1.91,5,1,2.3,9,2,5.65,15,4,14.94,3,22.89,22.89,0.0,22.89,22.89,100.0,22.89,22.89,True,True,True,True,True,True,True,True,6.9,0.0,0.0
DUSKUSDT,REG_BULL,3.0,19,8,11,42.10526315789473,11.53,0.607,1.0,52.79,4.229,28.9,4,1.98,9,4,6.36,4,2,3.53,6,2,1.64,2,11.53,11.53,0.0,11.53,11.53,100.0,11.53,11.53,True,True,True,True,True,True,True,True,8.6,0.0,0.0
DUSKUSDT,REG_BULL,4.0,19,8,11,42.10526315789473,19.53,1.028,1.35,89.42,4.229,18.7,4,2.66,9,4,10.36,4,2,5.53,6,2,3.64,2,19.53,19.53,0.0,19.53,19.53,100.0,19.53,19.53,True,True,True,True,True,True,True,True,9.6,0.0,0.0
DUSKUSDT,HID_BULL,3.0,38,13,25,34.21052631578947,10.93,0.288,0.49,33.87,5.773,48.0,4,1.41,11,2,-3.94,10,4,5.07,17,7,9.8,2,10.93,10.93,0.0,10.93,10.93,100.0,10.93,10.93,True,True,True,True,True,True,True,True,5.8,0.0,0.0
DYDXUSDT,REG_BULL,3.0,31,15,16,48.38709677419355,26.22,0.846,1.37,86.71,3.3200000000000003,11.6,3,2.5,10,5,9.01,17,9,17.43,4,1,-0.22,2,26.22,26.22,0.0,26.22,26.22,100.0,26.22,26.22,True,True,True,True,True,True,True,True,8.5,0.0,0.0
DYDXUSDT,REG_BULL,4.0,31,12,19,38.70967741935484,26.22,0.846,1.12,82.85,6.450000000000003,19.7,6,2.27,10,5,14.01,17,7,16.43,4,0,-4.22,2,26.22,26.22,0.0,26.22,26.22,100.0,26.22,26.22,True,True,True,True,True,True,True,True,10.8,0.0,0.0
DYDXUSDT,REG_BULL,5.0,31,8,23,25.806451612903224,14.22,0.459,0.57,48.3,6.641000000000002,32.1,6,1.57,10,3,7.01,17,5,11.43,4,0,-4.22,2,14.22,14.22,0.0,14.22,14.22,100.0,14.22,14.22,True,True,True,True,True,True,True,True,15.5,0.0,0.0
DYDXUSDT,REG_BULL,6.0,31,7,24,22.58064516129032,15.22,0.491,0.54,52.68,11.490000000000004,43.0,10,1.58,10,3,10.01,17,4,9.43,4,0,-4.22,2,15.22,15.22,0.0,15.22,15.22,100.0,15.22,15.22,True,True,True,True,True,True,True,True,19.2,0.0,0.0
DYDXUSDT,REG_BULL,7.0,31,7,24,22.58064516129032,22.22,0.717,0.69,76.9,10.768,32.6,10,1.85,10,3,13.01,17,4,13.43,4,0,-4.22,2,22.22,22.22,0.0,22.22,22.22,100.0,22.22,22.22,True,True,True,True,True,True,True,True,20.1,0.0,0.0
EGLDUSDT,REG_BULL,3.0,20,11,9,55.00000000000001,22.03,1.102,1.78,116.57,4.925000000000004,18.3,4,3.2,5,4,10.58,11,7,15.94,4,0,-4.49,2,22.04,22.04,0.0,22.03,22.04,100.0,22.03,22.04,True,True,True,True,True,True,True,True,9.3,0.0,0.0
EGLDUSDT,REG_BULL,4.0,20,9,11,45.0,23.03,1.152,1.5,124.55,7.184000000000005,23.8,6,2.89,5,4,14.58,11,5,12.94,4,0,-4.49,2,23.04,23.04,0.0,23.03,23.04,100.0,23.03,23.04,True,True,True,True,True,True,True,True,19.2,0.0,0.0
EGLDUSDT,REG_BEAR,3.0,48,19,29,39.58333333333333,22.84,0.476,0.79,32.14,9.350999999999999,37.4,8,1.71,11,4,3.67,10,6,12.9,27,9,6.27,3,22.84,22.84,0.0,22.84,22.84,100.0,22.84,22.84,True,True,True,True,True,True,True,True,9.0,0.0,0.0
EGLDUSDT,REG_BEAR,4.0,48,16,32,33.33333333333333,26.84,0.559,0.77,38.25,13.350999999999999,46.1,12,1.75,11,4,7.67,10,4,8.9,27,8,10.27,3,26.84,26.84,0.0,26.84,26.84,100.0,26.84,26.84,True,True,True,True,True,True,True,True,12.9,0.0,0.0
EGLDUSDT,REG_BEAR,5.0,48,14,34,29.166666666666668,31.34,0.653,0.78,19.06,13.351,39.9,12,1.84,11,4,11.67,10,3,6.9,27,7,12.77,3,31.34,31.34,0.0,31.34,31.34,100.0,31.34,31.34,True,True,True,True,True,True,True,True,19.6,0.0,0.0
EGLDUSDT,REG_BEAR,6.0,48,13,35,27.083333333333332,38.84,0.809,0.84,18.67,13.351000000000006,32.6,12,2.03,11,4,15.67,10,2,3.4,27,7,19.77,3,38.84,38.84,0.0,38.84,38.84,100.0,38.84,38.84,True,True,True,True,True,True,True,True,23.9,0.0,0.0
EGLDUSDT,REG_BEAR,7.0,48,11,37,22.916666666666664,36.34,0.757,0.73,15.33,14.413,37.5,13,1.92,11,4,19.67,10,1,-2.1,27,6,18.77,2,36.34,36.34,0.0,36.34,36.34,100.0,36.34,36.34,True,True,True,True,True,True,True,True,32.1,0.0,0.0
ENJUSDT,REG_BULL,3.0,15,6,9,40.0,7.83,0.522,0.87,102.61,5.311,47.8,6,1.81,9,3,2.36,6,3,5.47,0,0,0.0,2,7.83,7.83,0.0,7.83,7.83,100.0,7.83,7.83,True,True,True,True,True,True,True,True,9.7,0.0,0.0
ENJUSDT,REG_BULL,4.0,15,6,9,40.0,13.83,0.922,1.22,181.23,5.311,31.0,6,2.43,9,3,5.36,6,3,8.47,0,0,0.0,2,13.83,13.83,0.0,13.83,13.83,100.0,13.83,13.83,True,True,True,True,True,True,True,True,11.0,0.0,0.0
ENJUSDT,REG_BULL,5.0,15,6,9,40.0,19.83,1.322,1.46,259.85,5.311,23.0,6,3.05,9,3,8.36,6,3,11.47,0,0,0.0,2,19.83,19.83,0.0,19.83,19.83,100.0,19.83,19.83,True,True,True,True,True,True,True,True,12.9,0.0,0.0
